"","510","520","530","550","560","570","610","620","630","700","dye","sample","pH","well_plate_96_num","well_plate_96_index","well_plate_384_num","well_plate_384_index","plate_number","media","norm_pH"
"228",0.465920059136019,0.465221528312727,0.446361196083832,0.40165522339312,0.359044843172284,0.263346120381228,0.0544854042168058,0.0468015651605896,0.0419118493975429,0.0272427021084029,"universal",14,4.54,62,"F2",244,"K4",4,"CDM",-0.351428571428571
"229",0.510244135389296,0.476886770605977,0.438587574002906,0.376814676256018,0.334809105788134,0.242149759167802,0.0506537761524483,0.0481828602425728,0.0432410284228217,0.0197673272790042,"universal",15,5.36,63,"F3",246,"K6",4,"CDM",-0.234285714285714
"230",0.570768491161938,0.469396481148621,0.392265603964575,0.31513472678053,0.286486115255027,0.233596370900253,0.14985427567186,0.14985427567186,0.136631839583167,0.0220373934811559,"universal",16,5.92,64,"F4",248,"K8",4,"CDM",-0.154285714285714
"231",0.398655146234632,0.320585180097017,0.275736476145621,0.259125845052511,0.270753286817688,0.284041791692175,0.387027704469455,0.393671956906699,0.365433884048413,0.0531540194979509,"universal",17,6.49,65,"F5",250,"K10",4,"CDM",-0.0728571428571428
"232",0.258693439224866,0.218202292215756,0.201330980961961,0.228325078968033,0.259818193308452,0.295810323983216,0.465648190604758,0.476895731440622,0.439778846682271,0.0112475408358637,"universal",18,6.88,66,"F6",252,"K12",4,"CDM",-0.0171428571428572
"233",0.169294763182852,0.158055276830464,0.164377487903682,0.217062580180504,0.257103250310888,0.301358727823418,0.494537399505096,0.50507441796046,0.464331279933052,0.00561974317619427,"universal",19,7.31,67,"F7",254,"K14",4,"CDM",0.0442857142857142
"234",0.156361195964259,0.152000525160475,0.16321367865592,0.220525352077083,0.262263201199016,0.307738768152765,0.494624659743513,0.50396895432305,0.463477011145055,0.015573824299229,"universal",20,7.66,68,"F8",256,"K16",4,"CDM",0.0942857142857143
"235",0.141683526277484,0.145666597297333,0.161598881376728,0.225328017694311,0.266865758329879,0.308972509111139,0.495038826752654,0.505281009375122,0.463174258593862,0.015363273933703,"universal",21,8.25,69,"F9",258,"K18",4,"CDM",0.178571428571429
"236",0.148991235964335,0.155763564871805,0.176080551594214,0.250055221198884,0.288605401133712,0.32038325216107,0.481877249185349,0.489691474847814,0.449057501402996,0.0203169867224093,"universal",22,8.7,70,"F10",260,"K20",4,"CDM",0.242857142857143
"237",0.16559947861832,0.1844712140734,0.217024957733411,0.322706676281855,0.349127105918966,0.341106618350557,0.434993502239576,0.442070403035231,0.405270518897827,0.0132102148185555,"universal",23,9.33,71,"F11",262,"K22",4,"CDM",0.332857142857143
"238",0.177296115409367,0.204572440856962,0.246726762003245,0.381868556266329,0.398399662598205,0.356658619110219,0.388067721140782,0.393027053040345,0.35913828506,0.00661244253275029,"universal",24,9.82,72,"F12",264,"K24",4,"CDM",0.402857142857143
"239",0.453858287558717,0.454731091957869,0.439020612773144,0.392761979618121,0.3482489552614,0.281043016526744,0.124811029078647,0.108227745494771,0.0951356795075004,0.0602235035414452,"universal",13,2.63,73,"G1",290,"M2",4,"CDM",-0.624285714285714
"240",0.465809531166798,0.465103759149879,0.445342142676136,0.401584277627134,0.358532184595051,0.264664506344772,0.0564617613535513,0.0494040411843574,0.0437578650490023,0.0310539687444532,"universal",14,4.54,74,"G2",292,"M4",4,"CDM",-0.351428571428571
"241",0.507654654897243,0.4766710374622,0.437345676871568,0.378953474782449,0.33366972622354,0.243102229105722,0.0560088469018084,0.054817169308153,0.050050458933531,0.033366972622354,"universal",15,5.36,75,"G3",294,"M6",4,"CDM",-0.234285714285714
"242",0.563349736936642,0.466220471947566,0.390675488067174,0.317288932297649,0.287070938745492,0.235268664084651,0.15756525209339,0.159723680204259,0.151089967760785,0.0323764216630254,"universal",16,5.92,76,"G4",296,"M8",4,"CDM",-0.154285714285714
"243",0.406779146568483,0.325423317254787,0.274339424429907,0.253527468093845,0.268663436338254,0.278123416491009,0.387859186262972,0.393535174354625,0.365155233896359,0.0302719364888173,"universal",17,6.49,77,"G5",298,"M10",4,"CDM",-0.0728571428571428
"244",0.259660888890291,0.219805961758293,0.202897810853809,0.230675487339747,0.262076339019503,0.297100365893077,0.463766424808706,0.47463595039016,0.43840419845198,0.0193236010336961,"universal",18,6.88,78,"G6",300,"M12",4,"CDM",-0.0171428571428572
"245",0.178978630782838,0.168538210653839,0.174504165013267,0.223723288478547,0.262501991814829,0.304263672330824,0.486971024588305,0.498902933307161,0.45937848567595,0.0223723288478547,"universal",19,7.31,79,"G7",302,"M14",4,"CDM",0.0442857142857142
"246",0.157991486755394,0.154780277675,0.16569838854834,0.222215668363278,0.262676902776245,0.306991588085685,0.493883956564627,0.502875341989731,0.462414107576764,0.0192672544823652,"universal",20,7.66,80,"G8",304,"M16",4,"CDM",0.0942857142857143
"247",0.142132491367419,0.144754862056854,0.160489086193469,0.224999405153589,0.266957336184561,0.309439741353421,0.495103586165473,0.505068594785329,0.463635137892244,0.0162586982745018,"universal",21,8.25,81,"G9",306,"M18",4,"CDM",0.178571428571429
"248",0.147533861708584,0.154559283694707,0.175095132577221,0.249672689045296,0.28750188435519,0.319386491830671,0.481511614587357,0.491239121952758,0.450707841263587,0.0194550147308023,"universal",22,8.7,82,"G10",308,"M20",4,"CDM",0.242857142857143
"249",0.165374038239069,0.183593211943373,0.214892818050767,0.319069118975379,0.34616430038178,0.340091242480345,0.437260168903301,0.444734701705067,0.407829195996348,0.0126132741029798,"universal",23,9.33,83,"G11",310,"M22",4,"CDM",0.332857142857143
"250",0.176250218529295,0.203177335249049,0.246423916647441,0.381059500246208,0.39697097830788,0.35658030322825,0.389219232585527,0.394523058606085,0.360252182780944,0.00815973233931923,"universal",24,9.82,84,"G12",312,"M24",4,"CDM",0.402857142857143
"251",0.432058049648879,0.434240161010742,0.423329604201427,0.388415822411618,0.35350204062181,0.299676627029189,0.172386797587179,0.153475165784366,0.137473015797371,0.0880118249284753,"universal",13,2.63,85,"H1",338,"O2",4,"CDM",-0.624285714285714
"252",0.462535411964251,0.461200533430443,0.443179673224044,0.401130999409112,0.360417204127988,0.270980342362894,0.0714160015586938,0.0607369732882349,0.0533951413522944,0.0327045240782803,"universal",14,4.54,86,"H2",340,"O4",4,"CDM",-0.351428571428571
"253",0.509463712657887,0.475574773900157,0.437167309974728,0.377296851502737,0.334370862409611,0.244000359055662,0.0553519333042937,0.053092670720445,0.0508334081365963,0.0316296761738821,"universal",15,5.36,87,"H3",342,"O6",4,"CDM",-0.234285714285714
"254",0.569246825367392,0.467074318250168,0.394093956023579,0.319028440590516,0.285665989286933,0.23145200591861,0.150131030866125,0.150131030866125,0.141790418040229,0.0187663788582656,"universal",16,5.92,88,"H4",344,"O8",4,"CDM",-0.154285714285714
"255",0.398726986052616,0.321496083348731,0.274798328225452,0.256837653178037,0.269410125711227,0.283778665749159,0.387950581024167,0.395134851043133,0.366397770967269,0.0466977551232794,"universal",17,6.49,89,"H5",346,"O10",4,"CDM",-0.0728571428571428
"256",0.258050227143115,0.219228511555213,0.205526729583012,0.230646663198713,0.261475672636165,0.295730127566667,0.464718771890476,0.474995108369627,0.438457023110425,0.0159854123009009,"universal",18,6.88,90,"H6",348,"O12",4,"CDM",-0.0171428571428572
"257",0.178771186183451,0.168429051445565,0.175077566634206,0.225310792503936,0.263724435816083,0.305831698677474,0.487557780500321,0.497899915238207,0.457270100196513,0.0214229933856202,"universal",19,7.31,91,"H7",350,"O14",4,"CDM",0.0442857142857142
"258",0.158490005617565,0.154640045966936,0.165548264977052,0.222014339852946,0.262438916184551,0.307355112108558,0.493436495222298,0.503061394348871,0.462636818017265,0.0186081383113741,"universal",20,7.66,92,"H8",352,"O16",4,"CDM",0.0942857142857143
"259",0.143206481811427,0.145506987543337,0.16161052766671,0.227174941026159,0.269734297066502,0.312293653106846,0.494033605927773,0.503235628855415,0.461251399248049,0.0155284136903957,"universal",21,8.25,93,"H9",354,"O18",4,"CDM",0.178571428571429
"260",0.144415740734284,0.152152298273621,0.172783118378518,0.24705407075615,0.284705317447588,0.317198859112802,0.484824272465096,0.493592371009678,0.452330730799882,0.0118627215603162,"universal",22,8.7,94,"H10",356,"O20",4,"CDM",0.242857142857143
"261",0.163378476639411,0.180328405051569,0.211874105151974,0.317340326383179,0.344648544380545,0.340881893622288,0.43928564468176,0.447289777543057,0.40868160727092,0.0122416149643363,"universal",23,9.33,95,"H11",358,"O22",4,"CDM",0.332857142857143
"262",0.180495312571564,0.206734719244963,0.248479229861734,0.378085996157615,0.393591100100987,0.354231990090889,0.390012999190978,0.395578933939881,0.361785758678685,0.0107343027300269,"universal",24,9.82,96,"H12",360,"O24",4,"CDM",0.402857142857143
